"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","new_hosp_admissions","total_deaths"
"262",2020-06-01,"NC","PITT",37147,488,23,260,205,0,481,7,418,5,13,16,137,7
"263",2020-06-01,"NC","POLK",37149,40,3,36,1,0,39,1,35,0,0,0,0,0
"264",2020-06-01,"NC","RANDOLPH",37151,618,18,587,13,0,603,15,528,17,7,8,0,17
"265",2020-06-01,"NC","RICHMOND",37153,151,12,124,15,0,148,3,125,3,1,1,NA,4
"266",2020-06-01,"NC","ROBESON",37155,494,30,400,64,0,455,39,455,16,12,13,62,17
"267",2020-06-01,"NC","ROCKINGHAM",37157,183,2,173,8,0,182,1,135,0,0,0,4,0
"268",2020-06-01,"NC","ROWAN",37159,719,33,589,97,0,710,9,561,5,7,9,35,5
"269",2020-06-01,"NC","RUTHERFORD",37161,180,16,155,9,0,166,14,127,2,1,2,2,3
"270",2020-06-01,"NC","SAMPSON",37163,599,24,531,44,0,582,17,583,2,1,2,16,3
"271",2020-06-01,"NC","SCOTLAND",37165,54,3,48,3,0,43,11,53,2,4,4,21,2
"272",2020-06-01,"NC","STANLY",37167,596,15,246,335,0,590,6,316,1,0,0,1,1
"273",2020-06-01,"NC","STOKES",37169,75,4,68,3,0,73,2,60,1,1,1,0,1
"274",2020-06-01,"NC","SURRY",37171,293,14,247,32,0,293,0,262,0,1,1,15,0
"275",2020-06-01,"NC","TRANSYLVANIA",37175,24,4,18,2,0,24,0,8,1,0,0,1,1
"276",2020-06-01,"NC","UNION",37179,1041,49,685,307,0,1032,9,804,4,5,6,14,5
"277",2020-06-01,"NC","VANCE",37181,182,17,150,15,0,153,29,192,15,8,9,17,14
"278",2020-06-01,"NC","WAKE",37183,4323,191,3514,618,38,4243,42,3502,8,14,18,476,19
"279",2020-06-01,"NC","WATAUGA",37189,92,1,66,25,0,92,0,45,0,0,0,3,0
"280",2020-06-01,"NC","WAYNE",37191,701,38,546,117,0,670,31,673,4,12,12,20,10
"281",2020-06-01,"NC","WILKES",37193,94,3,35,56,0,93,1,83,1,0,0,0,0
"282",2020-06-01,"NC","WILSON",37195,474,53,412,9,0,443,31,383,9,10,14,31,10
"283",2020-06-01,"NC","YADKIN",37197,162,14,141,7,0,161,1,166,2,0,0,NA,2
"284",2020-07-01,"NC","ALAMANCE",37001,1061,53,189,819,0,1045,16,1026,4,2,2,32,4
"285",2020-07-01,"NC","ALEXANDER",37003,174,7,125,42,0,174,0,171,2,0,0,NA,1
"286",2020-07-01,"NC","ANSON",37007,147,12,123,12,0,145,2,169,0,0,0,5,0
"287",2020-07-01,"NC","ASHE",37009,86,2,72,12,0,85,1,65,0,0,0,3,0
"288",2020-07-01,"NC","BEAUFORT",37013,251,17,204,30,0,224,27,261,2,1,1,21,1
"289",2020-07-01,"NC","BLADEN",37017,197,11,138,48,0,193,4,202,4,1,1,0,2
"290",2020-07-01,"NC","BRUNSWICK",37019,500,28,439,33,0,493,7,618,11,9,9,12,11
"291",2020-07-01,"NC","BUNCOMBE",37021,1135,63,903,169,0,1119,16,1141,6,19,21,107,6
"292",2020-07-01,"NC","BURKE",37023,540,14,202,324,0,511,29,526,5,8,9,NA,8
"293",2020-07-01,"NC","CABARRUS",37025,1165,52,963,150,0,1144,21,1253,10,14,16,165,14
"294",2020-07-01,"NC","CALDWELL",37027,639,28,503,108,0,628,11,687,8,6,7,24,9
"295",2020-07-01,"NC","CARTERET",37031,206,2,177,27,0,204,2,202,-4,1,1,4,3
"296",2020-07-01,"NC","CASWELL",37033,50,2,45,3,0,50,0,43,1,0,0,NA,0
"297",2020-07-01,"NC","CATAWBA",37035,1020,58,813,149,0,977,43,1104,10,20,21,90,15
"298",2020-07-01,"NC","CHATHAM",37037,263,15,175,73,0,256,7,271,7,7,7,4,8
"299",2020-07-01,"NC","CHEROKEE",37039,219,12,63,144,0,214,5,209,2,1,1,7,1
"300",2020-07-01,"NC","CLEVELAND",37045,743,51,405,287,0,725,18,695,10,14,14,17,11
"301",2020-07-01,"NC","COLUMBUS",37047,290,23,243,24,0,287,3,295,7,3,3,19,8
"302",2020-07-01,"NC","CRAVEN",37049,323,29,240,54,0,296,27,298,4,4,4,30,4
"303",2020-07-01,"NC","CUMBERLAND",37051,1607,124,1208,275,0,1568,39,1598,9,12,13,81,8
"304",2020-07-01,"NC","CURRITUCK",37053,72,2,52,18,0,72,0,56,0,0,0,NA,0
"305",2020-07-01,"NC","DARE",37055,124,4,116,4,0,123,1,140,-2,0,0,2,1
"306",2020-07-01,"NC","DAVIDSON",37057,609,55,460,94,0,563,46,646,2,0,0,1,3
"307",2020-07-01,"NC","DAVIE",37059,174,6,110,58,0,150,24,161,0,0,0,0,1
"308",2020-07-01,"NC","DUPLIN",37061,411,21,367,23,0,406,5,458,14,6,8,22,13
"309",2020-07-01,"NC","DURHAM",37063,1828,102,1593,133,0,1813,15,2025,14,22,24,212,13
"310",2020-07-01,"NC","EDGECOMBE",37065,276,31,214,31,0,273,3,253,2,4,4,24,2
"311",2020-07-01,"NC","FORSYTH",37067,1796,81,722,993,0,1754,42,1799,15,32,32,302,13
"312",2020-07-01,"NC","FRANKLIN",37069,393,22,279,92,0,380,13,407,3,0,0,NA,3
"313",2020-07-01,"NC","GASTON",37071,1705,165,1134,406,13,1648,44,1863,21,24,24,77,26
"314",2020-07-01,"NC","GRANVILLE",37077,331,23,199,109,0,314,17,348,6,0,1,8,5
"315",2020-07-01,"NC","GREENE",37079,145,6,102,37,0,144,1,135,1,0,0,NA,0
"316",2020-07-01,"NC","GUILFORD",37081,2133,126,1336,671,0,2087,46,2282,28,37,39,102,34
"317",2020-07-01,"NC","HALIFAX",37083,346,29,215,102,0,334,12,356,2,4,4,21,4
"318",2020-07-01,"NC","HARNETT",37085,534,33,435,66,0,514,20,477,6,1,1,8,7
"319",2020-07-01,"NC","HAYWOOD",37087,295,9,247,39,15,260,20,247,3,7,8,5,8
"320",2020-07-01,"NC","HENDERSON",37089,678,26,594,58,0,661,17,751,3,6,7,11,5
"321",2020-07-01,"NC","HERTFORD",37091,147,15,111,21,0,143,4,119,1,2,2,9,1
"322",2020-07-01,"NC","HOKE",37093,291,10,122,159,0,276,15,300,5,1,1,4,5
"323",2020-07-01,"NC","IREDELL",37097,893,26,639,228,0,884,9,984,9,9,9,45,10
"324",2020-07-01,"NC","JACKSON",37099,254,10,186,58,0,230,24,281,2,0,0,6,1
"325",2020-07-01,"NC","JOHNSTON",37101,1324,66,1081,177,0,1299,25,1501,15,7,7,51,10
"326",2020-07-01,"NC","LEE",37105,395,22,332,41,0,381,14,364,1,0,0,10,2
"327",2020-07-01,"NC","LENOIR",37107,153,11,123,19,0,151,2,161,1,2,2,NA,1
"328",2020-07-01,"NC","LINCOLN",37109,447,33,274,140,0,431,16,480,1,7,7,20,6
"329",2020-07-01,"NC","MACON",37113,162,6,64,92,0,150,12,167,0,1,1,3,2
"330",2020-07-01,"NC","MADISON",37115,22,0,18,4,0,22,0,28,0,0,0,NA,1
"331",2020-07-01,"NC","MARTIN",37117,106,4,95,7,0,105,1,105,2,0,1,0,2
"332",2020-07-01,"NC","MCDOWELL",37111,376,12,307,57,0,358,18,351,6,4,4,7,10
"333",2020-07-01,"NC","MECKLENBURG",37119,8675,314,4984,3377,37,8569,69,9296,49,79,90,621,58
"334",2020-07-01,"NC","MONTGOMERY",37123,261,19,229,13,0,237,24,263,7,2,2,0,7
"335",2020-07-01,"NC","MOORE",37125,395,33,229,133,0,390,5,397,2,13,13,92,7
"336",2020-07-01,"NC","NASH",37127,541,56,421,64,0,521,20,559,5,5,5,41,6
"337",2020-07-01,"NC","NEW HANOVER",37129,1270,48,914,308,0,1259,11,1431,14,17,18,131,13
"338",2020-07-01,"NC","ONSLOW",37133,704,25,615,64,0,696,8,627,7,5,5,2,7
"339",2020-07-01,"NC","ORANGE",37135,520,27,420,73,0,485,35,576,4,19,21,88,5
"340",2020-07-01,"NC","PASQUOTANK",37139,157,11,128,18,0,151,6,154,2,2,2,18,1
"341",2020-07-01,"NC","PENDER",37141,345,10,181,154,0,343,2,356,2,0,0,0,1
"342",2020-07-01,"NC","PERSON",37145,82,7,66,9,0,81,1,80,1,0,0,NA,1
"343",2020-07-01,"NC","PITT",37147,1094,19,414,661,0,1079,15,1043,4,9,10,196,2
"344",2020-07-01,"NC","POLK",37149,85,7,68,10,0,83,2,81,1,0,1,0,2
"345",2020-07-01,"NC","RANDOLPH",37151,761,30,713,18,0,744,17,849,6,2,2,0,6
"346",2020-07-01,"NC","RICHMOND",37153,171,18,141,12,0,169,2,190,2,1,2,NA,1
"347",2020-07-01,"NC","ROBESON",37155,1291,47,925,319,0,1255,36,1298,12,10,10,93,12
"348",2020-07-01,"NC","ROCKINGHAM",37157,233,19,201,13,0,228,5,229,5,2,2,13,4
"349",2020-07-01,"NC","ROWAN",37159,808,42,607,159,0,800,8,784,6,5,6,35,7
"350",2020-07-01,"NC","RUTHERFORD",37161,358,28,316,14,0,342,16,345,4,4,4,6,4
"351",2020-07-01,"NC","SAMPSON",37163,396,29,343,24,0,364,32,432,6,3,3,17,11
"352",2020-07-01,"NC","SCOTLAND",37165,168,18,148,2,0,166,2,142,0,1,1,47,0
"353",2020-07-01,"NC","STANLY",37167,548,32,411,105,0,493,55,513,6,4,4,4,18
"354",2020-07-01,"NC","STOKES",37169,123,11,76,36,0,122,1,137,2,0,0,0,2
"355",2020-07-01,"NC","SURRY",37171,360,35,283,42,0,350,10,378,5,4,4,36,6
"356",2020-07-01,"NC","TRANSYLVANIA",37175,105,6,97,2,0,104,1,99,0,0,0,3,0
"357",2020-07-01,"NC","UNION",37179,1464,51,998,415,0,1449,15,1532,15,13,14,31,16
"358",2020-07-01,"NC","VANCE",37181,231,9,173,49,0,220,11,217,4,5,6,8,2
"359",2020-07-01,"NC","WAKE",37183,5138,256,4077,805,84,5005,49,5635,81,111,123,505,118
"360",2020-07-01,"NC","WATAUGA",37189,211,2,136,73,0,210,1,195,0,0,0,16,0
"361",2020-07-01,"NC","WAYNE",37191,468,30,304,134,0,449,19,481,11,13,14,33,9
"362",2020-07-01,"NC","WILKES",37193,203,20,145,38,0,191,12,165,3,2,2,6,4
"363",2020-07-01,"NC","WILSON",37195,581,60,501,20,0,572,9,662,14,14,18,58,15
"364",2020-07-01,"NC","YADKIN",37197,162,14,143,5,0,159,3,143,2,0,0,NA,2
"365",2020-08-01,"NC","ALAMANCE",37001,1046,55,948,43,0,1033,13,1054,5,0,0,22,5
"366",2020-08-01,"NC","ALEXANDER",37003,136,15,98,23,0,120,16,144,-1,0,0,NA,2
"367",2020-08-01,"NC","ANSON",37007,144,11,125,8,0,143,1,146,1,0,1,3,1
"368",2020-08-01,"NC","ASHE",37009,78,1,64,13,0,77,1,90,0,0,0,2,1
"369",2020-08-01,"NC","BEAUFORT",37013,311,22,240,49,0,296,15,261,7,5,5,17,9
"370",2020-08-01,"NC","BLADEN",37017,153,14,116,23,0,124,29,153,3,0,1,0,5
"371",2020-08-01,"NC","BRUNSWICK",37019,233,13,204,16,0,227,6,242,8,0,1,13,7
"372",2020-08-01,"NC","BUNCOMBE",37021,809,32,636,141,0,778,31,886,24,40,43,90,32
"373",2020-08-01,"NC","BURKE",37023,350,9,148,193,0,323,27,326,5,9,11,24,8
"374",2020-08-01,"NC","CABARRUS",37025,864,40,663,161,0,850,14,872,12,27,29,116,11
"375",2020-08-01,"NC","CALDWELL",37027,317,12,250,55,0,311,6,338,5,4,4,12,4
"376",2020-08-01,"NC","CARTERET",37031,256,10,205,41,0,252,4,235,1,0,0,12,0
"377",2020-08-01,"NC","CASWELL",37033,66,3,45,18,0,64,2,70,0,0,1,NA,1
"378",2020-08-01,"NC","CATAWBA",37035,645,43,496,106,0,621,24,766,20,20,20,84,18
"379",2020-08-01,"NC","CHATHAM",37037,252,11,180,61,0,241,11,280,6,1,2,6,4
"380",2020-08-01,"NC","CHEROKEE",37039,200,8,62,130,0,193,7,197,2,3,3,8,3
"381",2020-08-01,"NC","CLEVELAND",37045,584,46,237,301,11,546,27,608,23,24,26,44,27
"382",2020-08-01,"NC","COLUMBUS",37047,299,16,265,18,0,281,18,300,6,0,0,16,5
"383",2020-08-01,"NC","CRAVEN",37049,452,34,239,179,0,397,55,448,16,19,21,78,17
"384",2020-08-01,"NC","CUMBERLAND",37051,1353,117,1027,209,0,1295,58,1397,16,29,29,60,27
"385",2020-08-01,"NC","CURRITUCK",37053,52,8,38,6,0,41,11,46,0,0,0,NA,0
"386",2020-08-01,"NC","DARE",37055,41,0,35,6,0,41,0,37,1,0,0,17,0
"387",2020-08-01,"NC","DAVIDSON",37057,575,33,443,99,0,574,1,569,15,6,6,19,14
"388",2020-08-01,"NC","DAVIE",37059,126,1,74,51,0,114,12,123,3,1,1,0,3
"389",2020-08-01,"NC","DUPLIN",37061,200,14,178,8,0,177,23,258,10,1,1,14,2
"390",2020-08-01,"NC","DURHAM",37063,1105,57,941,107,0,1084,21,1136,7,18,19,153,6
"391",2020-08-01,"NC","EDGECOMBE",37065,484,61,364,59,0,441,43,409,8,11,13,174,12
"392",2020-08-01,"NC","FORSYTH",37067,1441,79,608,754,0,1395,46,1324,25,49,52,281,28
"393",2020-08-01,"NC","FRANKLIN",37069,280,11,200,69,0,274,6,293,4,1,1,NA,3
"394",2020-08-01,"NC","GASTON",37071,1095,71,742,282,0,1060,35,1139,30,23,23,36,27
"395",2020-08-01,"NC","GRANVILLE",37077,381,22,247,112,0,353,28,380,18,8,10,11,19
"396",2020-08-01,"NC","GREENE",37079,131,14,98,19,0,128,3,117,1,2,2,NA,2
"397",2020-08-01,"NC","GUILFORD",37081,1737,60,1047,630,0,1701,36,1815,28,36,42,218,20
"398",2020-08-01,"NC","HALIFAX",37083,215,18,150,47,0,201,14,212,5,6,7,22,10
"399",2020-08-01,"NC","HARNETT",37085,559,34,467,58,0,536,23,553,10,4,5,10,9
"400",2020-08-01,"NC","HAYWOOD",37087,149,5,123,21,0,134,15,184,22,20,23,3,23
"401",2020-08-01,"NC","HENDERSON",37089,311,13,262,36,0,307,4,330,7,12,12,14,7
"402",2020-08-01,"NC","HERTFORD",37091,272,33,214,25,0,237,35,296,3,5,5,36,7
"403",2020-08-01,"NC","HOKE",37093,211,12,82,117,0,207,4,215,4,0,1,7,5
"404",2020-08-01,"NC","IREDELL",37097,763,33,558,172,0,750,13,798,6,11,13,57,12
"405",2020-08-01,"NC","JACKSON",37099,130,2,85,43,0,130,0,149,4,0,0,2,3
"406",2020-08-01,"NC","JOHNSTON",37101,846,43,702,101,0,823,23,934,6,4,4,34,9
"407",2020-08-01,"NC","LEE",37105,230,11,173,46,0,228,2,254,3,2,2,10,3
"408",2020-08-01,"NC","LENOIR",37107,320,45,245,30,0,281,39,292,4,6,7,7,7
"409",2020-08-01,"NC","LINCOLN",37109,367,20,247,100,0,359,8,387,9,8,10,24,10
"410",2020-08-01,"NC","MACON",37113,92,4,5,83,0,89,3,99,1,1,1,3,4
"411",2020-08-01,"NC","MADISON",37115,32,2,26,4,0,32,0,31,1,0,0,NA,0
"412",2020-08-01,"NC","MARTIN",37117,135,11,107,17,0,135,0,115,1,0,0,5,2
"413",2020-08-01,"NC","MCDOWELL",37111,208,13,153,42,0,176,32,263,16,7,7,11,14
"414",2020-08-01,"NC","MECKLENBURG",37119,4804,162,3076,1566,39,4709,56,5115,90,91,104,429,92
"415",2020-08-01,"NC","MONTGOMERY",37123,281,26,233,22,0,256,25,301,4,0,0,0,8
"416",2020-08-01,"NC","MOORE",37125,432,30,231,171,0,400,32,432,1,16,17,85,2
"417",2020-08-01,"NC","NASH",37127,646,73,502,71,0,625,21,672,11,11,12,57,15
"418",2020-08-01,"NC","NEW HANOVER",37129,874,26,617,231,0,847,27,834,2,13,14,60,3
"419",2020-08-01,"NC","ONSLOW",37133,661,28,592,41,0,650,11,706,4,2,2,5,4
"420",2020-08-01,"NC","ORANGE",37135,1048,8,763,277,0,1042,6,1090,5,18,24,75,6
"421",2020-08-01,"NC","PASQUOTANK",37139,226,19,163,44,0,200,26,224,6,6,6,22,7
"422",2020-08-01,"NC","PENDER",37141,171,12,135,24,0,168,3,159,1,0,0,0,1
"423",2020-08-01,"NC","PERSON",37145,140,5,108,27,0,127,13,147,3,2,2,NA,3
"424",2020-08-01,"NC","PITT",37147,1947,31,802,1114,0,1900,47,1997,8,31,34,127,9
"425",2020-08-01,"NC","POLK",37149,96,13,71,12,0,82,14,118,2,0,0,6,4
"426",2020-08-01,"NC","RANDOLPH",37151,415,19,376,20,0,406,9,429,7,2,2,3,8
"427",2020-08-01,"NC","RICHMOND",37153,228,24,169,35,0,204,24,211,3,3,4,NA,4
"428",2020-08-01,"NC","ROBESON",37155,1074,40,825,209,0,1056,18,1096,9,8,9,105,11
"429",2020-08-01,"NC","ROCKINGHAM",37157,466,47,395,24,25,431,10,410,1,8,8,10,12
"430",2020-08-01,"NC","ROWAN",37159,849,56,656,137,24,790,35,836,13,18,19,66,20
"431",2020-08-01,"NC","RUTHERFORD",37161,292,29,246,17,0,275,17,333,6,7,7,NA,11
"432",2020-08-01,"NC","SAMPSON",37163,360,22,295,43,0,355,5,365,9,2,2,5,6
"433",2020-08-01,"NC","SCOTLAND",37165,381,44,329,8,0,369,12,398,6,8,10,100,6
"434",2020-08-01,"NC","STANLY",37167,411,31,311,69,0,359,52,617,20,13,16,15,30
"435",2020-08-01,"NC","STOKES",37169,78,3,65,10,0,67,11,70,0,0,0,2,0
"436",2020-08-01,"NC","SURRY",37171,324,24,255,45,0,298,26,322,9,14,14,45,10
"437",2020-08-01,"NC","TRANSYLVANIA",37175,146,21,119,6,0,130,16,146,1,2,2,10,3
"438",2020-08-01,"NC","UNION",37179,1185,43,769,373,0,1170,15,1230,10,8,8,31,11
"439",2020-08-01,"NC","VANCE",37181,195,17,153,25,0,192,3,187,2,2,2,11,2
"440",2020-08-01,"NC","WAKE",37183,4189,119,3220,850,14,4142,33,4330,71,80,89,183,80
"441",2020-08-01,"NC","WATAUGA",37189,260,7,209,44,0,246,14,238,0,3,3,14,1
"442",2020-08-01,"NC","WAYNE",37191,513,50,366,97,0,474,39,550,14,17,19,43,15
"443",2020-08-01,"NC","WILKES",37193,293,18,177,98,0,268,25,304,13,9,11,16,14
"444",2020-08-01,"NC","WILSON",37195,373,41,316,16,0,344,29,373,3,3,3,52,2
"445",2020-08-01,"NC","YADKIN",37197,142,16,119,7,0,140,2,153,1,0,0,NA,1
"446",2020-09-01,"NC","ALAMANCE",37001,930,62,835,33,0,915,15,716,9,2,2,2,13
"447",2020-09-01,"NC","ALEXANDER",37003,138,5,109,24,0,124,14,121,5,0,0,NA,3
"448",2020-09-01,"NC","ANSON",37007,182,11,166,5,0,166,16,169,3,1,1,0,3
"449",2020-09-01,"NC","ASHE",37009,112,0,77,35,0,107,5,61,0,0,0,9,0
"450",2020-09-01,"NC","BEAUFORT",37013,404,29,194,181,16,343,45,374,16,21,21,41,24
"451",2020-09-01,"NC","BLADEN",37017,188,21,130,37,0,151,37,191,5,2,2,0,7
"452",2020-09-01,"NC","BRUNSWICK",37019,307,16,274,17,0,289,18,248,3,3,3,12,4
"453",2020-09-01,"NC","BUNCOMBE",37021,705,35,579,91,0,670,35,558,12,14,18,63,10
"454",2020-09-01,"NC","BURKE",37023,397,16,158,223,0,365,32,239,12,10,11,26,12
"455",2020-09-01,"NC","CABARRUS",37025,828,41,620,167,0,783,45,770,19,25,30,113,20
"456",2020-09-01,"NC","CALDWELL",37027,285,11,216,58,0,281,4,213,1,6,7,10,1
"457",2020-09-01,"NC","CARTERET",37031,283,4,184,95,0,277,6,205,-1,1,1,0,1
"458",2020-09-01,"NC","CASWELL",37033,172,5,67,100,0,171,1,115,3,0,0,NA,2
"459",2020-09-01,"NC","CATAWBA",37035,690,59,529,102,0,667,23,513,8,12,12,51,8
"460",2020-09-01,"NC","CHATHAM",37037,212,14,143,55,0,195,17,192,2,2,2,6,2
"461",2020-09-01,"NC","CHEROKEE",37039,195,5,61,129,0,157,38,199,7,11,11,1,11
"462",2020-09-01,"NC","CLEVELAND",37045,774,39,266,469,0,742,32,667,28,17,22,35,26
"463",2020-09-01,"NC","COLUMBUS",37047,280,23,244,13,0,274,6,276,6,2,2,6,5
"464",2020-09-01,"NC","CRAVEN",37049,647,73,428,146,0,556,91,571,13,18,19,76,13
"465",2020-09-01,"NC","CUMBERLAND",37051,1360,87,1057,216,0,1329,31,1295,11,15,15,47,16
"466",2020-09-01,"NC","CURRITUCK",37053,49,14,28,7,0,47,2,63,3,0,0,NA,4
"467",2020-09-01,"NC","DARE",37055,53,4,40,9,0,52,1,40,1,1,1,2,1
"468",2020-09-01,"NC","DAVIDSON",37057,734,52,546,136,0,719,15,610,5,5,6,23,7
"469",2020-09-01,"NC","DAVIE",37059,103,7,55,41,0,103,0,86,-1,0,0,0,1
"470",2020-09-01,"NC","DUPLIN",37061,217,8,199,10,0,216,1,155,2,6,6,18,3
"471",2020-09-01,"NC","DURHAM",37063,956,53,802,101,0,946,10,845,11,23,24,135,14
"472",2020-09-01,"NC","EDGECOMBE",37065,401,49,315,37,0,366,35,401,30,26,26,76,28
"473",2020-09-01,"NC","FORSYTH",37067,1129,79,560,490,0,1110,19,882,29,44,46,233,26
"474",2020-09-01,"NC","FRANKLIN",37069,164,5,113,46,0,150,14,160,3,1,1,NA,2
"475",2020-09-01,"NC","GASTON",37071,1253,111,868,274,13,1209,31,1119,22,22,23,94,25
"476",2020-09-01,"NC","GRANVILLE",37077,207,10,176,21,0,196,11,217,7,2,2,13,5
"477",2020-09-01,"NC","GREENE",37079,253,5,106,142,0,250,3,203,1,0,0,NA,0
"478",2020-09-01,"NC","GUILFORD",37081,2021,62,935,1024,0,1988,33,1740,15,39,42,99,13
"479",2020-09-01,"NC","HALIFAX",37083,205,25,129,51,0,188,17,162,8,1,1,13,4
"480",2020-09-01,"NC","HARNETT",37085,661,50,553,58,0,642,19,593,8,3,5,26,10
"481",2020-09-01,"NC","HAYWOOD",37087,102,4,87,11,0,97,5,95,6,0,0,3,2
"482",2020-09-01,"NC","HENDERSON",37089,371,20,314,37,0,363,8,312,4,6,9,11,4
"483",2020-09-01,"NC","HERTFORD",37091,197,15,149,33,0,162,35,184,16,9,9,11,15
"484",2020-09-01,"NC","HOKE",37093,357,18,91,248,0,338,19,313,6,1,3,4,6
"485",2020-09-01,"NC","IREDELL",37097,613,32,457,124,0,603,10,523,8,8,10,14,12
"486",2020-09-01,"NC","JACKSON",37099,102,2,65,35,0,101,1,102,0,0,0,0,0
"487",2020-09-01,"NC","JOHNSTON",37101,709,21,617,71,0,701,8,562,7,8,8,29,7
"488",2020-09-01,"NC","LEE",37105,265,22,221,22,0,248,17,216,3,3,3,11,2
"489",2020-09-01,"NC","LENOIR",37107,199,20,152,27,0,185,14,194,17,8,8,20,15
"490",2020-09-01,"NC","LINCOLN",37109,627,53,424,150,0,602,25,554,2,3,3,32,6
"491",2020-09-01,"NC","MACON",37113,97,3,15,79,0,96,1,79,-1,0,0,6,0
"492",2020-09-01,"NC","MADISON",37115,49,5,41,3,0,49,0,38,0,0,0,NA,0
"493",2020-09-01,"NC","MARTIN",37117,143,24,91,28,0,125,18,109,3,0,0,24,4
"494",2020-09-01,"NC","MCDOWELL",37111,185,8,158,19,0,156,29,165,3,2,2,3,2
"495",2020-09-01,"NC","MECKLENBURG",37119,3467,103,2305,1059,0,3423,44,3115,67,89,105,307,58
"496",2020-09-01,"NC","MONTGOMERY",37123,142,10,119,13,0,135,7,155,14,3,3,0,11
"497",2020-09-01,"NC","MOORE",37125,420,39,321,60,0,384,36,384,12,25,26,148,18
"498",2020-09-01,"NC","NASH",37127,806,78,471,257,0,761,45,724,19,16,22,36,21
"499",2020-09-01,"NC","NEW HANOVER",37129,1009,30,673,306,0,989,20,1114,11,21,21,71,10
"500",2020-09-01,"NC","ONSLOW",37133,753,21,692,40,0,747,6,617,11,10,10,10,12
"501",2020-09-01,"NC","ORANGE",37135,322,14,260,48,0,308,14,315,5,17,17,70,5
"502",2020-09-01,"NC","PASQUOTANK",37139,112,11,81,20,0,90,22,116,8,8,9,0,8
"503",2020-09-01,"NC","PENDER",37141,245,10,202,33,0,218,27,188,3,1,1,0,4
"504",2020-09-01,"NC","PERSON",37145,106,8,73,25,0,101,5,104,3,2,2,0,3
"505",2020-09-01,"NC","PITT",37147,1086,41,465,580,0,1040,46,1213,10,32,39,82,15
"506",2020-09-01,"NC","POLK",37149,59,4,47,8,0,58,1,51,4,0,0,4,3
"507",2020-09-01,"NC","RANDOLPH",37151,503,25,460,18,0,494,9,396,11,2,2,2,10
"508",2020-09-01,"NC","RICHMOND",37153,360,37,247,76,0,325,35,347,6,6,6,NA,8
"509",2020-09-01,"NC","ROBESON",37155,978,52,571,355,0,930,48,904,18,16,16,742,24
"510",2020-09-01,"NC","ROCKINGHAM",37157,450,47,327,76,0,427,23,418,6,14,15,17,36
"511",2020-09-01,"NC","ROWAN",37159,694,50,541,103,16,665,13,567,41,28,32,52,35
"512",2020-09-01,"NC","RUTHERFORD",37161,400,51,325,24,19,349,32,253,14,11,13,14,12
"513",2020-09-01,"NC","SAMPSON",37163,411,21,318,72,0,404,7,375,7,0,1,2,4
"514",2020-09-01,"NC","SCOTLAND",37165,558,29,517,12,0,539,19,522,7,7,9,72,8
"515",2020-09-01,"NC","STANLY",37167,380,20,310,50,0,369,11,488,25,1,1,13,9
"516",2020-09-01,"NC","STOKES",37169,145,7,104,34,0,132,13,122,1,0,1,0,1
"517",2020-09-01,"NC","SURRY",37171,192,7,161,24,0,188,4,165,7,7,10,33,6
"518",2020-09-01,"NC","TRANSYLVANIA",37175,72,4,65,3,0,71,1,65,6,1,2,3,5
"519",2020-09-01,"NC","UNION",37179,952,20,745,187,0,929,23,860,10,20,20,47,7
"520",2020-09-01,"NC","VANCE",37181,146,12,117,17,0,144,2,141,2,3,3,54,2
"521",2020-09-01,"NC","WAKE",37183,2626,45,2107,474,0,2612,14,2539,46,44,48,91,21
"522",2020-09-01,"NC","WATAUGA",37189,630,12,485,133,0,619,11,404,1,9,9,10,11
"523",2020-09-01,"NC","WAYNE",37191,650,29,415,206,0,609,41,563,18,12,16,42,19
"524",2020-09-01,"NC","WILKES",37193,243,4,128,111,0,239,4,207,12,8,8,10,11
"525",2020-09-01,"NC","WILSON",37195,557,54,479,24,0,515,42,497,17,16,20,0,18
"526",2020-09-01,"NC","YADKIN",37197,133,15,106,12,0,120,13,116,2,0,0,NA,2
"527",2020-10-01,"NC","ALAMANCE",37001,1503,87,1365,51,37,1440,26,1399,33,15,17,39,36
"528",2020-10-01,"NC","ALEXANDER",37003,514,29,347,138,0,499,15,429,3,0,0,NA,3
"529",2020-10-01,"NC","ANSON",37007,95,9,77,9,0,59,36,118,5,1,1,4,5
"530",2020-10-01,"NC","ASHE",37009,253,4,197,52,0,247,6,188,2,2,4,15,5
"531",2020-10-01,"NC","BEAUFORT",37013,347,26,256,65,0,338,9,447,20,11,12,39,21
"532",2020-10-01,"NC","BLADEN",37017,169,14,143,12,0,167,2,174,4,1,1,0,3
"533",2020-10-01,"NC","BRUNSWICK",37019,581,34,514,33,11,558,12,565,22,11,12,41,22
"534",2020-10-01,"NC","BUNCOMBE",37021,1076,52,867,157,12,1029,35,1079,25,30,35,123,26
"535",2020-10-01,"NC","BURKE",37023,702,10,316,376,0,666,36,618,10,17,20,60,14
"536",2020-10-01,"NC","CABARRUS",37025,1042,38,724,280,0,1015,27,934,20,24,25,80,16
"537",2020-10-01,"NC","CALDWELL",37027,979,12,555,412,0,965,14,963,1,2,2,22,3
